timestamp,heart_rate,sleep_duration,skin_temp,caffeine,blood_oxygen,stress_level
2024-01-22 21:00:00,84,,36.8,,98.94,
2024-01-22 21:30:00,84,,36.75,,98.43,
2024-01-22 22:00:00,69,,36.57,,99.83,
2024-01-22 22:30:00,91,,36.77,,95.27,
2024-01-22 23:00:00,62,,36.88,,98.72,
2024-01-22 23:30:00,68,,37.28,,96.02,
2024-01-23 00:00:00,92,,36.65,,99.34,
2024-01-23 00:30:00,97,,36.89,,99.3,
2024-01-23 01:00:00,81,,36.86,,97.22,
2024-01-23 01:30:00,66,,36.59,,96.13,5.0
2024-01-23 02:00:00,88,,37.44,,98.17,
2024-01-23 02:30:00,66,,36.94,100.0,98.55,
2024-01-23 03:00:00,93,,37.26,,96.84,
2024-01-23 03:30:00,89,,36.6,,97.94,
2024-01-23 04:00:00,60,,36.59,,98.69,
2024-01-23 04:30:00,69,,36.93,,95.98,
2024-01-23 05:00:00,86,,37.06,,98.62,
2024-01-23 05:30:00,69,,37.01,,95.97,
2024-01-23 06:00:00,64,,36.6,,97.24,
2024-01-23 06:30:00,90,,36.59,,99.92,
2024-01-23 07:00:00,76,,37.05,,95.37,
2024-01-23 07:30:00,81,,37.1,,99.81,
2024-01-23 08:00:00,92,7.5,37.27,95.0,96.24,9.0
2024-01-23 08:30:00,85,,37.36,,95.6,
2024-01-23 09:00:00,65,,36.51,,95.2,
2024-01-23 09:30:00,81,,36.91,,96.4,
2024-01-23 10:00:00,94,,37.28,,96.32,
2024-01-23 10:30:00,84,,37.22,,95.8,
2024-01-23 11:00:00,80,,37.06,,99.23,
2024-01-23 11:30:00,100,,37.49,,95.03,
2024-01-23 12:00:00,91,,36.74,,97.33,
2024-01-23 12:30:00,94,,37.02,,99.69,
2024-01-23 13:00:00,62,,37.19,,95.2,
2024-01-23 13:30:00,99,,36.67,,99.64,
2024-01-23 14:00:00,64,,36.77,,97.98,
2024-01-23 14:30:00,75,,36.77,,98.87,
2024-01-23 15:00:00,100,9.0,36.65,,98.13,
2024-01-23 15:30:00,78,,36.67,,99.22,
2024-01-23 16:00:00,74,,36.78,,96.51,
2024-01-23 16:30:00,65,,36.8,,98.95,
2024-01-23 17:00:00,87,,37.28,,97.75,
2024-01-23 17:30:00,66,,36.86,,95.36,6.0
2024-01-23 18:00:00,110,7.5,37.72,95.0,96.4,8.0
2024-01-23 18:30:00,66,,37.22,,97.63,
2024-01-23 19:00:00,88,,37.0,,99.78,
2024-01-23 19:30:00,70,,37.12,,97.6,
2024-01-23 20:00:00,79,,36.96,,98.93,
2024-01-23 20:30:00,61,,36.64,,95.8,
2024-01-23 21:00:00,62,,36.51,,97.72,
2024-01-23 21:30:00,80,,36.9,,97.02,
2024-01-23 22:00:00,63,,37.34,,96.75,
2024-01-23 22:30:00,78,,36.88,,99.42,
2024-01-23 23:00:00,82,,37.36,,98.32,
2024-01-23 23:30:00,83,,36.94,,96.66,
2024-01-24 00:00:00,87,,36.93,,96.47,
2024-01-24 00:30:00,69,,37.32,,99.75,
2024-01-24 01:00:00,75,,37.15,,98.09,
2024-01-24 01:30:00,93,,37.09,,97.37,
2024-01-24 02:00:00,86,,36.8,,97.81,
2024-01-24 02:30:00,96,,37.1,,98.76,
2024-01-24 03:00:00,71,,37.2,,98.25,
2024-01-24 03:30:00,70,,36.98,,95.57,
2024-01-24 04:00:00,71,,36.68,,96.73,
2024-01-24 04:30:00,65,,36.9,,96.2,
2024-01-24 05:00:00,99,,36.82,,98.21,
2024-01-24 05:30:00,84,,37.23,,99.59,
2024-01-24 06:00:00,99,,37.13,,96.22,
2024-01-24 06:30:00,63,8.5,36.74,,98.63,2.0
2024-01-24 07:00:00,91,,37.28,,99.43,
2024-01-24 07:30:00,97,,36.83,,96.91,
2024-01-24 08:00:00,77,9.0,36.9,,98.88,3.0
2024-01-24 08:30:00,74,,37.29,,95.57,
2024-01-24 09:00:00,89,,36.87,,96.28,
2024-01-24 09:30:00,100,,37.43,,98.62,
2024-01-24 10:00:00,76,,36.7,,95.12,
2024-01-24 10:30:00,89,,37.5,,97.58,
2024-01-24 11:00:00,76,,36.68,,98.85,
2024-01-24 11:30:00,60,,37.27,,97.57,
2024-01-24 12:00:00,89,,36.53,,97.54,
2024-01-24 12:30:00,78,,37.23,,97.43,
2024-01-24 13:00:00,94,,37.44,,96.48,
2024-01-24 13:30:00,70,,36.71,,98.26,
2024-01-24 14:00:00,64,,37.3,,96.6,
2024-01-24 14:30:00,88,,37.33,,95.41,
2024-01-24 15:00:00,66,8.5,36.84,,98.72,1.0
2024-01-24 15:30:00,97,,37.35,,99.86,
2024-01-24 16:00:00,79,,37.3,,98.87,
2024-01-24 16:30:00,100,,37.17,,97.67,
2024-01-24 17:00:00,87,,36.64,,98.13,
2024-01-24 17:30:00,76,,36.8,47.0,96.05,
2024-01-24 18:00:00,89,,36.75,,98.15,
2024-01-24 18:30:00,79,,36.65,,96.07,
2024-01-24 19:00:00,72,,36.92,,98.43,
2024-01-24 19:30:00,84,,36.88,,99.18,
2024-01-24 20:00:00,90,,36.95,,96.03,
2024-01-24 20:30:00,66,,37.1,,99.14,
2024-01-24 21:00:00,75,,37.08,,99.39,
2024-01-24 21:30:00,84,,37.03,,98.71,
2024-01-24 22:00:00,96,,37.42,,97.18,
2024-01-24 22:30:00,82,,37.37,,99.08,
2024-01-24 23:00:00,96,,36.92,100.0,95.36,
2024-01-24 23:30:00,78,,36.54,,98.43,
2024-01-25 00:00:00,78,,37.47,,95.12,
2024-01-25 00:30:00,61,,37.2,,98.58,
2024-01-25 01:00:00,85,,37.31,,95.19,
2024-01-25 01:30:00,77,,37.09,,95.37,
2024-01-25 02:00:00,60,,37.41,,95.89,
2024-01-25 02:30:00,96,,36.61,,96.26,
2024-01-25 03:00:00,63,,36.75,,95.35,
2024-01-25 03:30:00,98,,37.16,,99.11,
2024-01-25 04:00:00,91,,36.67,,99.55,
2024-01-25 04:30:00,78,,37.11,,97.04,
2024-01-25 05:00:00,74,,37.06,,97.26,
2024-01-25 05:30:00,98,,37.15,,97.02,
2024-01-25 06:00:00,82,,37.15,,96.58,
2024-01-25 06:30:00,74,,37.47,,96.95,
2024-01-25 07:00:00,100,,36.83,95.0,95.59,
2024-01-25 07:30:00,72,,37.3,,95.03,
2024-01-25 08:00:00,99,,36.61,,98.6,6.0
2024-01-25 08:30:00,76,,36.6,100.0,95.32,
2024-01-25 09:00:00,68,,36.72,,98.73,
2024-01-25 09:30:00,100,,37.25,,95.23,
2024-01-25 10:00:00,66,,37.06,,99.24,
2024-01-25 10:30:00,100,,37.19,,96.79,
2024-01-25 11:00:00,62,,36.72,,97.51,5.0
2024-01-25 11:30:00,64,9.0,36.95,,98.97,2.0
2024-01-25 12:00:00,88,,36.96,,98.43,
2024-01-25 12:30:00,62,,37.18,,98.03,
2024-01-25 13:00:00,97,,37.19,,96.41,
2024-01-25 13:30:00,83,,36.65,,99.63,
2024-01-25 14:00:00,68,,37.5,,96.91,
2024-01-25 14:30:00,65,,36.98,,99.11,
2024-01-25 15:00:00,78,8.0,36.8,,95.15,
2024-01-25 15:30:00,80,,37.42,,95.78,
2024-01-25 16:00:00,86,,36.59,,96.1,
2024-01-25 16:30:00,71,,37.33,,98.73,
2024-01-25 17:00:00,72,,37.23,,98.98,
2024-01-25 17:30:00,104,8.0,37.76,47.0,95.38,8.0
2024-01-25 18:00:00,94,,36.84,,96.47,
2024-01-25 18:30:00,83,,37.28,,98.17,
2024-01-25 19:00:00,93,,37.02,,96.49,
2024-01-25 19:30:00,92,,36.85,,99.43,
2024-01-25 20:00:00,77,,36.6,,99.83,
2024-01-25 20:30:00,70,,37.22,,99.34,
2024-01-25 21:00:00,76,,36.95,,98.24,
2024-01-25 21:30:00,90,,36.57,,99.79,
2024-01-25 22:00:00,78,,36.54,,95.06,
2024-01-25 22:30:00,81,,37.21,,99.37,
2024-01-25 23:00:00,67,,36.52,,95.71,
2024-01-25 23:30:00,89,,36.84,,95.21,
2024-01-26 00:00:00,64,,36.61,,97.86,
2024-01-26 00:30:00,69,,37.3,,96.97,
2024-01-26 01:00:00,74,,37.43,,97.74,
2024-01-26 01:30:00,85,,37.24,,95.43,
2024-01-26 02:00:00,95,,37.02,,96.05,
2024-01-26 02:30:00,83,,37.05,,98.71,
2024-01-26 03:00:00,65,,36.83,,98.63,
2024-01-26 03:30:00,85,,36.93,,96.06,
2024-01-26 04:00:00,60,,36.96,,99.53,
2024-01-26 04:30:00,76,,37.3,,99.26,
2024-01-26 05:00:00,94,,37.13,,95.71,
2024-01-26 05:30:00,67,,36.69,,95.92,
2024-01-26 06:00:00,89,,37.16,,98.08,
2024-01-26 06:30:00,83,,36.9,,96.26,
2024-01-26 07:00:00,76,,37.24,,95.57,
2024-01-26 07:30:00,97,,37.38,,98.35,
2024-01-26 08:00:00,84,,36.95,,97.84,
2024-01-26 08:30:00,100,,36.93,,95.27,
2024-01-26 09:00:00,83,,36.5,,98.76,
2024-01-26 09:30:00,66,,36.71,,99.95,
2024-01-26 10:00:00,74,,36.78,,97.74,
2024-01-26 10:30:00,90,,37.2,,98.22,
2024-01-26 11:00:00,95,7.5,37.79,47.0,95.55,7.0
2024-01-26 11:30:00,99,,37.08,,98.36,
2024-01-26 12:00:00,95,,37.3,,96.25,
2024-01-26 12:30:00,80,,37.04,95.0,95.99,
2024-01-26 13:00:00,99,,36.87,,97.9,
2024-01-26 13:30:00,74,,36.7,,99.76,
2024-01-26 14:00:00,64,,36.61,,96.79,
2024-01-26 14:30:00,100,,37.17,,98.36,
2024-01-26 15:00:00,89,7.5,36.99,,96.17,
2024-01-26 15:30:00,79,,37.47,,96.43,
2024-01-26 16:00:00,86,,36.81,,95.35,
2024-01-26 16:30:00,67,,36.89,,95.97,
2024-01-26 17:00:00,68,,36.89,,97.43,
2024-01-26 17:30:00,62,,36.61,,96.64,
2024-01-26 18:00:00,62,,36.85,47.0,98.3,
2024-01-26 18:30:00,79,,36.96,,98.47,
2024-01-26 19:00:00,91,,36.67,,95.76,
2024-01-26 19:30:00,67,,37.17,,97.83,
2024-01-26 20:00:00,66,,37.3,,99.04,
2024-01-26 20:30:00,75,,37.42,,99.79,
2024-01-26 21:00:00,94,,37.09,,95.84,
2024-01-26 21:30:00,79,8.5,36.53,,98.31,2.0
2024-01-26 22:00:00,84,,36.81,,98.93,
2024-01-26 22:30:00,89,,36.74,,98.56,
2024-01-26 23:00:00,83,,36.62,,98.2,
2024-01-26 23:30:00,94,,36.87,,96.38,
2024-01-27 00:00:00,86,,36.64,,96.8,
2024-01-27 00:30:00,97,,36.89,,98.4,
2024-01-27 01:00:00,69,,37.1,,96.66,
2024-01-27 01:30:00,86,,37.07,,97.4,
2024-01-27 02:00:00,66,,36.92,,97.23,
2024-01-27 02:30:00,91,,36.99,,98.87,
2024-01-27 03:00:00,99,,37.04,,97.43,
2024-01-27 03:30:00,86,,37.42,,95.54,
2024-01-27 04:00:00,77,,37.43,,98.23,
2024-01-27 04:30:00,62,,36.67,,95.41,
2024-01-27 05:00:00,83,,36.67,,96.4,
2024-01-27 05:30:00,73,,36.79,,99.13,4.0
2024-01-27 06:00:00,88,,36.69,,99.46,
2024-01-27 06:30:00,88,,37.34,,95.98,
2024-01-27 07:00:00,75,,37.12,,98.67,
2024-01-27 07:30:00,83,,37.37,,98.13,
2024-01-27 08:00:00,66,,37.45,,98.64,
2024-01-27 08:30:00,83,,36.98,,99.46,
2024-01-27 09:00:00,99,7.5,37.56,100.0,96.55,10.0
2024-01-27 09:30:00,82,,36.88,,98.16,
2024-01-27 10:00:00,106,7.0,37.91,100.0,96.24,9.0
2024-01-27 10:30:00,85,,37.15,,97.89,
2024-01-27 11:00:00,101,7.5,37.78,95.0,96.32,10.0
2024-01-27 11:30:00,72,,36.99,,96.06,
2024-01-27 12:00:00,67,,37.21,,95.18,
2024-01-27 12:30:00,89,,36.94,,96.3,
2024-01-27 13:00:00,65,,36.67,100.0,99.47,
2024-01-27 13:30:00,73,,37.07,,97.7,
2024-01-27 14:00:00,100,,37.3,,98.27,
2024-01-27 14:30:00,98,,36.72,,95.74,
2024-01-27 15:00:00,61,8.5,36.53,,96.96,
2024-01-27 15:30:00,63,,36.72,,99.46,
2024-01-27 16:00:00,81,,36.79,,97.95,
2024-01-27 16:30:00,75,,37.28,,99.29,
2024-01-27 17:00:00,68,,37.07,,95.67,
2024-01-27 17:30:00,96,,37.27,,97.51,
2024-01-27 18:00:00,73,,37.0,,95.45,
2024-01-27 18:30:00,64,,37.01,,96.82,
2024-01-27 19:00:00,95,,37.07,,95.05,
2024-01-27 19:30:00,73,,36.77,,96.19,
2024-01-27 20:00:00,97,,37.04,,99.82,
2024-01-27 20:30:00,73,,37.49,,99.91,
2024-01-27 21:00:00,74,,37.04,,98.42,
2024-01-27 21:30:00,81,,37.26,,98.79,
2024-01-27 22:00:00,69,,37.26,,95.7,
2024-01-27 22:30:00,98,,36.94,,95.8,
2024-01-27 23:00:00,60,,36.72,,97.83,
2024-01-27 23:30:00,77,,36.93,,97.83,
2024-01-28 00:00:00,69,,37.24,,99.36,
2024-01-28 00:30:00,68,,37.15,,95.73,
2024-01-28 01:00:00,94,,36.75,,98.66,
2024-01-28 01:30:00,76,,37.37,,99.7,
2024-01-28 02:00:00,71,,36.53,,95.2,
2024-01-28 02:30:00,67,,36.76,,98.81,
2024-01-28 03:00:00,61,,37.36,,96.16,
2024-01-28 03:30:00,68,,36.59,,96.32,
2024-01-28 04:00:00,60,,37.37,,96.17,
2024-01-28 04:30:00,82,,36.62,,98.34,
2024-01-28 05:00:00,75,,37.31,,97.59,
2024-01-28 05:30:00,97,,36.71,,98.96,
2024-01-28 06:00:00,80,,37.24,,96.94,
2024-01-28 06:30:00,61,,37.19,,99.59,
2024-01-28 07:00:00,71,,37.36,,99.41,
2024-01-28 07:30:00,76,,37.11,,95.2,
2024-01-28 08:00:00,63,,36.93,,98.24,
2024-01-28 08:30:00,68,,37.12,,95.52,
2024-01-28 09:00:00,107,8.0,37.75,95.0,96.53,8.0
2024-01-28 09:30:00,93,,37.31,,98.17,
2024-01-28 10:00:00,67,,37.31,,96.37,
2024-01-28 10:30:00,64,,37.07,,98.71,
2024-01-28 11:00:00,90,,37.03,,97.89,
2024-01-28 11:30:00,88,,37.1,,97.85,
2024-01-28 12:00:00,94,7.5,37.53,47.0,95.64,9.0
2024-01-28 12:30:00,92,,37.48,,96.89,
2024-01-28 13:00:00,97,,36.79,,97.94,
2024-01-28 13:30:00,66,,37.07,,99.49,
2024-01-28 14:00:00,88,,37.45,,95.39,
2024-01-28 14:30:00,63,8.5,36.52,,99.88,2.0
2024-01-28 15:00:00,74,9.0,37.4,,99.86,
2024-01-28 15:30:00,99,,37.32,,96.11,
2024-01-28 16:00:00,62,,36.64,,97.03,
2024-01-28 16:30:00,93,,37.25,,99.09,
2024-01-28 17:00:00,79,,36.91,,96.73,
2024-01-28 17:30:00,89,,36.56,95.0,98.96,
2024-01-28 18:00:00,61,,36.78,,99.44,
2024-01-28 18:30:00,63,,37.16,,95.03,
2024-01-28 19:00:00,90,,37.2,,99.41,
2024-01-28 19:30:00,95,7.0,37.59,95.0,95.2,8.0
2024-01-28 20:00:00,87,,36.65,,96.15,
2024-01-28 20:30:00,66,,36.82,,97.57,
2024-01-28 21:00:00,91,,36.75,,96.4,
2024-01-28 21:30:00,88,,37.34,,95.75,
2024-01-28 22:00:00,64,,36.89,,95.79,
2024-01-28 22:30:00,65,,36.64,,98.01,
2024-01-28 23:00:00,80,,37.13,,99.08,
2024-01-28 23:30:00,98,,37.13,,98.31,
2024-01-29 00:00:00,69,,36.88,,97.07,
2024-01-29 00:30:00,64,,36.58,,96.65,
2024-01-29 01:00:00,68,,37.29,,95.57,
2024-01-29 01:30:00,77,,37.27,,98.38,
2024-01-29 02:00:00,99,,36.9,,97.4,
2024-01-29 02:30:00,100,,37.25,,97.95,
2024-01-29 03:00:00,97,,37.19,,98.24,
2024-01-29 03:30:00,95,,37.38,47.0,97.05,
2024-01-29 04:00:00,80,,36.95,,96.22,
2024-01-29 04:30:00,84,,36.99,,95.64,
2024-01-29 05:00:00,98,,37.08,,97.96,
2024-01-29 05:30:00,93,,37.37,,95.67,
2024-01-29 06:00:00,78,,37.35,,97.56,
2024-01-29 06:30:00,89,,36.59,,99.45,
2024-01-29 07:00:00,92,,37.47,,95.73,
2024-01-29 07:30:00,98,,37.13,,95.83,
2024-01-29 08:00:00,87,,37.2,,99.61,
2024-01-29 08:30:00,66,,37.35,,97.58,
2024-01-29 09:00:00,67,,37.3,,97.03,
2024-01-29 09:30:00,95,,36.9,,99.85,
2024-01-29 10:00:00,73,,37.47,,98.19,
2024-01-29 10:30:00,87,,37.32,100.0,99.39,
2024-01-29 11:00:00,88,,36.99,,98.64,
2024-01-29 11:30:00,74,,36.82,,99.11,
2024-01-29 12:00:00,86,,36.78,,99.74,
2024-01-29 12:30:00,108,8.0,37.59,47.0,96.25,7.0
2024-01-29 13:00:00,89,,36.63,,98.03,
2024-01-29 13:30:00,85,,37.35,,97.36,
2024-01-29 14:00:00,86,,37.29,,97.41,
2024-01-29 14:30:00,66,,37.39,,96.1,
2024-01-29 15:00:00,80,7.5,37.26,,97.05,
2024-01-29 15:30:00,87,,36.55,,95.71,
2024-01-29 16:00:00,80,,37.13,,97.91,
2024-01-29 16:30:00,76,,37.34,,98.84,
2024-01-29 17:00:00,83,,36.52,,98.12,
2024-01-29 17:30:00,69,,37.43,,97.55,
2024-01-29 18:00:00,90,,36.66,,95.84,6.0
2024-01-29 18:30:00,64,,36.96,,98.43,
2024-01-29 19:00:00,65,,37.49,,99.61,
2024-01-29 19:30:00,78,9.0,36.52,,98.44,3.0
2024-01-29 20:00:00,62,8.5,36.97,,98.42,3.0
2024-01-29 20:30:00,87,,37.41,,96.89,
2024-01-29 21:00:00,66,,37.38,,95.66,
2024-01-29 21:30:00,83,,36.8,,95.08,
2024-01-29 22:00:00,68,,37.37,,97.61,
2024-01-29 22:30:00,95,,37.38,,99.55,
2024-01-29 23:00:00,63,,36.59,,98.42,
2024-01-29 23:30:00,97,,36.86,,99.13,
2024-01-30 00:00:00,95,,36.58,,98.03,
2024-01-30 00:30:00,95,,37.16,,95.89,
2024-01-30 01:00:00,81,,37.15,,99.51,
2024-01-30 01:30:00,67,,36.55,,98.0,
2024-01-30 02:00:00,86,,37.13,,99.39,
2024-01-30 02:30:00,82,,37.23,,97.66,
2024-01-30 03:00:00,87,,37.26,,98.76,
2024-01-30 03:30:00,63,,36.93,,95.47,
2024-01-30 04:00:00,78,,36.59,,98.3,
2024-01-30 04:30:00,98,,36.6,,99.51,
2024-01-30 05:00:00,79,,36.71,,97.7,
2024-01-30 05:30:00,82,,36.58,,95.01,
2024-01-30 06:00:00,66,,37.09,,99.69,
2024-01-30 06:30:00,96,,37.02,,98.39,
2024-01-30 07:00:00,75,8.5,36.73,,99.28,3.0
2024-01-30 07:30:00,73,,36.51,,97.1,
2024-01-30 08:00:00,69,,36.84,,99.37,
2024-01-30 08:30:00,90,,36.62,,98.49,
2024-01-30 09:00:00,74,,37.36,,97.14,
2024-01-30 09:30:00,66,,37.19,,99.69,
2024-01-30 10:00:00,82,,36.98,,97.41,
2024-01-30 10:30:00,71,9.0,36.91,,99.59,2.0
2024-01-30 11:00:00,83,,36.59,,96.75,
2024-01-30 11:30:00,67,,37.31,,99.02,
2024-01-30 12:00:00,77,,36.6,,99.54,
2024-01-30 12:30:00,96,,36.87,,99.19,
2024-01-30 13:00:00,74,,36.8,,97.88,
2024-01-30 13:30:00,87,,36.88,,97.13,
2024-01-30 14:00:00,95,,37.31,100.0,96.27,
2024-01-30 14:30:00,99,,37.37,,98.83,
2024-01-30 15:00:00,99,8.5,37.14,,99.55,
2024-01-30 15:30:00,95,,37.18,,95.42,
2024-01-30 16:00:00,61,,36.57,,97.99,
2024-01-30 16:30:00,98,,37.06,,97.72,
2024-01-30 17:00:00,77,,37.11,,96.29,
2024-01-30 17:30:00,61,,36.66,,95.03,
2024-01-30 18:00:00,71,,36.85,,98.72,
2024-01-30 18:30:00,77,,36.71,,95.04,
2024-01-30 19:00:00,79,,37.25,,97.61,
2024-01-30 19:30:00,81,,37.42,,97.6,
2024-01-30 20:00:00,82,,37.12,,96.88,
2024-01-30 20:30:00,60,,36.94,,96.03,
2024-01-30 21:00:00,71,,36.72,,99.02,
2024-01-30 21:30:00,69,,37.4,,97.04,
2024-01-30 22:00:00,96,,36.64,47.0,95.53,
2024-01-30 22:30:00,85,,36.62,,97.13,
2024-01-30 23:00:00,64,,37.23,,97.93,
2024-01-30 23:30:00,69,,36.85,,96.31,
